#x_m,y_m,w_tr_right_m,w_tr_left_m
3.9000010192394257,52.350001741200686,1.0637281386416935,0.05276926365365855
3.9500010199844837,52.30000174045563,1.02214628652442,0.1000000074505806
4.800001032650471,52.30000174045563,1.0637281386416935,0.05276926365365855
4.850001033395529,52.25000173971057,1.02214628652442,0.1000000074505806
5.750001046806574,52.25000173971057,1.0637281386416935,0.050000006705522536
5.800001047551632,52.20000173896551,1.02214628652442,0.1000000074505806
6.350001055747271,52.20000173896551,1.0637281386416935,0.05276926365365855
6.400001056492329,52.15000173822045,1.02214628652442,0.1000000074505806
6.700001060962677,52.15000173822045,1.0637281386416935,0.050000006705522536
6.750001061707735,52.100001737475395,1.02214628652442,0.1000000074505806
7.050001066178083,52.100001737475395,1.0637281386416935,0.050000006705522536
7.1000010669231415,52.05000173673034,1.02214628652442,0.1000000074505806
7.40000107139349,52.05000173673034,1.0637281386416935,0.050000006705522536
7.450001072138548,52.00000173598528,1.02214628652442,0.1000000074505806
7.700001075863838,52.00000173598528,1.0637281386416935,0.05276926365365855
7.750001076608896,51.95000173524022,1.02214628652442,0.1000000074505806
8.050001081079245,51.95000173524022,1.0637281386416935,0.05276926365365855
8.100001081824303,51.90000173449516,1.02214628652442,0.1000000074505806
8.400001086294651,51.90000173449516,1.0637281386416935,0.050000006705522536
8.450001087039709,51.850001733750105,1.02214628652442,0.1000000074505806
8.750001091510057,51.850001733750105,1.0637281386416935,0.050000006705522536
8.800001092255116,51.80000173300505,1.02214628652442,0.1000000074505806
9.100001096725464,51.80000173300505,1.0637281386416935,0.050000006705522536
9.150001097470522,51.75000173225999,1.02214628652442,0.1000000074505806
9.400001101195812,51.75000173225999,1.0637281386416935,0.05276926365365855
9.45000110194087,51.70000173151493,1.02214628652442,0.1000000074505806
9.750001106411219,51.70000173151493,1.0637281386416935,0.050000006705522536
9.800001107156277,51.65000173076987,1.02214628652442,0.1000000074505806
10.100001111626625,51.65000173076987,1.0637281386416935,0.050000006705522536
10.150001112371683,51.600001730024815,1.02214628652442,0.1000000074505806
10.450001116842031,51.600001730024815,1.0637281386416935,0.050000006705522536
10.50000111758709,51.55000172927976,1.02214628652442,0.1000000074505806
10.800001122057438,51.55000172927976,1.0637281386416935,0.050000006705522536
10.850001122802496,51.5000017285347,1.02214628652442,0.1000000074505806
11.100001126527786,51.5000017285347,1.0637281386416935,0.05276926365365855
11.150001127272844,51.45000172778964,1.02214628652442,0.1000000074505806
11.450001131743193,51.45000172778964,1.0637281386416935,0.050000006705522536
